   Position (m)       Function
0.009901 0.192027 -0.386693 -0.206143
0.019802 0.107656 -0.141834 -0.295870
0.029703 0.096402 0.054879 -0.305599
0.039604 0.110173 0.197560 -0.266727
0.049505 0.124895 0.288079 -0.204709
0.059406 0.130391 0.333336 -0.138846
0.069307 0.124495 0.343032 -0.082604
0.079208 0.109498 0.327933 -0.044253
0.089109 0.089922 0.298587 -0.027706
0.099010 0.071049 0.264444 -0.033433
0.108911 0.057964 0.233323 -0.059366
0.118812 0.054934 0.211146 -0.101742
0.128713 0.065047 0.201898 -0.155836
0.138614 0.090061 0.207735 -0.216580
0.148515 0.130402 0.229211 -0.279041
0.158416 0.185284 0.265552 -0.338771
0.168317 0.252907 0.314969 -0.392048
0.178218 0.330697 0.374966 -0.436002
0.188119 0.415568 0.442630 -0.468664
0.198020 0.504172 0.514887 -0.488941
0.207921 0.593138 0.588714 -0.496543
0.217822 0.679263 0.661305 -0.491873
0.227723 0.759673 0.730199 -0.475901
0.237624 0.831939 0.793357 -0.450027
0.247525 0.894149 0.849202 -0.415939
0.257426 0.944943 0.896632 -0.375493
0.267327 0.983516 0.934999 -0.330595
0.277228 1.009593 0.964077 -0.283105
0.287129 1.023378 0.984005 -0.234760
0.297030 1.025496 0.995231 -0.187113
0.306931 1.016913 0.998445 -0.141492
0.316832 0.998863 0.994518 -0.098979
0.326733 0.972765 0.984438 -0.060396
0.336634 0.940149 0.969256 -0.026313
0.346535 0.902582 0.950039 0.002943
0.356436 0.861604 0.927826 0.027263
0.366337 0.818677 0.903600 0.046733
0.376238 0.775140 0.878263 0.061603
0.386139 0.732177 0.852618 0.072252
0.396040 0.690799 0.827365 0.079163
0.405941 0.651832 0.803095 0.082886
0.415842 0.615920 0.780296 0.084010
0.425743 0.583537 0.759358 0.083140
0.435644 0.555002 0.740583 0.080868
0.445545 0.530507 0.724197 0.077756
0.455446 0.510140 0.710364 0.074316
0.465347 0.493917 0.699197 0.070996
0.475248 0.481812 0.690772 0.068168
0.485149 0.473779 0.685133 0.066121
0.495050 0.469775 0.682308 0.065048
0.504950 0.469775 0.682308 0.065048
0.514851 0.473779 0.685133 0.066121
0.524752 0.481812 0.690772 0.068168
0.534653 0.493917 0.699197 0.070996
0.544554 0.510140 0.710364 0.074316
0.554455 0.530507 0.724197 0.077756
0.564356 0.555002 0.740583 0.080868
0.574257 0.583537 0.759358 0.083140
0.584158 0.615920 0.780296 0.084010
0.594059 0.651832 0.803095 0.082886
0.603960 0.690799 0.827365 0.079163
0.613861 0.732177 0.852618 0.072252
0.623762 0.775140 0.878263 0.061603
0.633663 0.818677 0.903600 0.046733
0.643564 0.861604 0.927826 0.027263
0.653465 0.902582 0.950039 0.002943
0.663366 0.940149 0.969256 -0.026313
0.673267 0.972765 0.984438 -0.060396
0.683168 0.998863 0.994518 -0.098979
0.693069 1.016913 0.998445 -0.141492
0.702970 1.025496 0.995231 -0.187113
0.712871 1.023378 0.984005 -0.234760
0.722772 1.009593 0.964077 -0.283105
0.732673 0.983516 0.934999 -0.330595
0.742574 0.944943 0.896632 -0.375493
0.752475 0.894149 0.849202 -0.415939
0.762376 0.831939 0.793357 -0.450027
0.772277 0.759673 0.730199 -0.475901
0.782178 0.679263 0.661305 -0.491873
0.792079 0.593138 0.588714 -0.496543
0.801980 0.504172 0.514887 -0.488941
0.811881 0.415568 0.442630 -0.468664
0.821782 0.330697 0.374966 -0.436002
0.831683 0.252907 0.314969 -0.392048
0.841584 0.185284 0.265552 -0.338771
0.851485 0.130402 0.229211 -0.279041
0.861386 0.090061 0.207735 -0.216580
0.871287 0.065047 0.201898 -0.155836
0.881188 0.054934 0.211146 -0.101742
0.891089 0.057964 0.233323 -0.059366
0.900990 0.071049 0.264444 -0.033433
0.910891 0.089922 0.298587 -0.027706
0.920792 0.109498 0.327933 -0.044253
0.930693 0.124495 0.343032 -0.082604
0.940594 0.130391 0.333336 -0.138846
0.950495 0.124895 0.288079 -0.204709
0.960396 0.110173 0.197560 -0.266727
0.970297 0.096402 0.054879 -0.305599
0.980198 0.107656 -0.141834 -0.295870
0.990099 0.192027 -0.386693 -0.206143
