   Position (m)       Function
0.009901 0.008966 0.076917 -0.055222
0.019802 0.031172 0.167824 0.054836
0.029703 0.006844 0.081847 -0.012037
0.039604 0.042081 0.189653 -0.078187
0.049505 0.041721 0.201782 0.031699
0.059406 0.004941 0.063121 0.030928
0.069307 0.013093 0.031649 -0.109959
0.079208 0.051214 0.132854 -0.183204
0.089109 0.062737 0.190560 -0.162556
0.099010 0.064291 0.164581 -0.192885
0.108911 0.131116 0.176727 -0.316043
0.118812 0.256218 0.289751 -0.415045
0.128713 0.330155 0.418595 -0.393615
0.138614 0.296595 0.457162 -0.295969
0.148515 0.221526 0.408327 -0.234083
0.158416 0.194935 0.360133 -0.255420
0.168317 0.235521 0.369928 -0.314125
0.178218 0.286357 0.404740 -0.350061
0.188119 0.283836 0.389915 -0.363045
0.198020 0.248663 0.293815 -0.402909
0.207921 0.276644 0.156532 -0.502137
0.217822 0.401097 0.045526 -0.631683
0.227723 0.523454 -0.005950 -0.723477
0.237624 0.536031 -0.017754 -0.731926
0.247525 0.455617 -0.030528 -0.674303
0.257426 0.384066 -0.061289 -0.616692
0.267327 0.395790 -0.089315 -0.622746
0.277228 0.510414 -0.080478 -0.709886
0.287129 0.713633 -0.023293 -0.844447
0.297030 0.948755 0.056519 -0.972399
0.306931 1.130008 0.114086 -1.056879
0.316832 1.213029 0.119184 -1.094908
0.326733 1.230804 0.077867 -1.106680
0.336634 1.237088 0.025896 -1.111943
0.346535 1.241011 0.000513 -1.114007
0.356436 1.213779 0.012480 -1.101646
0.366337 1.132721 0.038363 -1.063602
0.376238 1.005010 0.037416 -1.001803
0.386139 0.870295 -0.019671 -0.932689
0.396040 0.785324 -0.129863 -0.876619
0.405941 0.779537 -0.257970 -0.844386
0.415842 0.818100 -0.356978 -0.831064
0.425743 0.830330 -0.395176 -0.821076
0.435644 0.779544 -0.373568 -0.799995
0.445545 0.688960 -0.323839 -0.764257
0.455446 0.605331 -0.289050 -0.722344
0.465347 0.562062 -0.298895 -0.687549
0.475248 0.571759 -0.353657 -0.668345
0.485149 0.621131 -0.425406 -0.663446
0.495050 0.667399 -0.475014 -0.664650
0.504950 0.667399 -0.475014 -0.664650
0.514851 0.621131 -0.425406 -0.663446
0.524752 0.571759 -0.353657 -0.668345
0.534653 0.562062 -0.298895 -0.687549
0.544554 0.605331 -0.289050 -0.722344
0.554455 0.688960 -0.323839 -0.764257
0.564356 0.779544 -0.373568 -0.799995
0.574257 0.830330 -0.395176 -0.821076
0.584158 0.818100 -0.356978 -0.831064
0.594059 0.779537 -0.257970 -0.844386
0.603960 0.785324 -0.129863 -0.876619
0.613861 0.870295 -0.019671 -0.932689
0.623762 1.005010 0.037416 -1.001803
0.633663 1.132721 0.038363 -1.063602
0.643564 1.213779 0.012480 -1.101646
0.653465 1.241011 0.000513 -1.114007
0.663366 1.237088 0.025896 -1.111943
0.673267 1.230804 0.077867 -1.106680
0.683168 1.213029 0.119184 -1.094908
0.693069 1.130008 0.114086 -1.056879
0.702970 0.948755 0.056519 -0.972399
0.712871 0.713633 -0.023293 -0.844447
0.722772 0.510414 -0.080478 -0.709886
0.732673 0.395790 -0.089315 -0.622746
0.742574 0.384066 -0.061289 -0.616692
0.752475 0.455617 -0.030528 -0.674303
0.762376 0.536031 -0.017754 -0.731926
0.772277 0.523454 -0.005950 -0.723477
0.782178 0.401097 0.045526 -0.631683
0.792079 0.276644 0.156532 -0.502137
0.801980 0.248663 0.293815 -0.402909
0.811881 0.283836 0.389915 -0.363045
0.821782 0.286357 0.404740 -0.350061
0.831683 0.235521 0.369928 -0.314125
0.841584 0.194935 0.360133 -0.255420
0.851485 0.221526 0.408327 -0.234083
0.861386 0.296595 0.457162 -0.295969
0.871287 0.330155 0.418595 -0.393615
0.881188 0.256218 0.289751 -0.415045
0.891089 0.131116 0.176727 -0.316043
0.900990 0.064291 0.164581 -0.192885
0.910891 0.062737 0.190560 -0.162556
0.920792 0.051214 0.132854 -0.183204
0.930693 0.013093 0.031649 -0.109959
0.940594 0.004941 0.063121 0.030928
0.950495 0.041721 0.201782 0.031699
0.960396 0.042081 0.189653 -0.078187
0.970297 0.006844 0.081847 -0.012037
0.980198 0.031172 0.167824 0.054836
0.990099 0.008966 0.076917 -0.055222
