   Position (m)       Function
0.009901 0.017378 0.129651 -0.023856
0.019802 0.021068 0.017661 0.144070
0.029703 0.001496 -0.037400 0.009849
0.039604 0.008773 0.092929 -0.011711
0.049505 0.036656 0.131624 0.139036
0.059406 0.065420 0.008226 0.255642
0.069307 0.072057 -0.129830 0.234949
0.079208 0.049926 -0.161034 0.154902
0.089109 0.027643 -0.106586 0.127601
0.099010 0.033851 -0.062784 0.172944
0.108911 0.057197 -0.086243 0.223067
0.118812 0.065481 -0.150928 0.206645
0.128713 0.049150 -0.189364 0.115289
0.138614 0.025178 -0.158642 0.003336
0.148515 0.008968 -0.072583 -0.060824
0.158416 0.002164 0.015357 -0.043907
0.168317 0.004317 0.054357 0.036907
0.178218 0.018895 0.028822 0.134405
0.188119 0.043781 -0.038168 0.205727
0.198020 0.067001 -0.106629 0.235862
0.207921 0.078766 -0.147998 0.238460
0.217822 0.083156 -0.161587 0.238843
0.227723 0.093739 -0.171609 0.253553
0.237624 0.122231 -0.209861 0.279623
0.247525 0.176659 -0.296050 0.298351
0.257426 0.265740 -0.426814 0.289085
0.267327 0.393270 -0.577854 0.243627
0.277228 0.542812 -0.716188 0.172878
0.287129 0.674814 -0.815028 0.102675
0.297030 0.750152 -0.863911 0.061719
0.306931 0.761934 -0.870220 0.068200
0.316832 0.742324 -0.852951 0.121653
0.326733 0.735113 -0.832890 0.203490
0.336634 0.760724 -0.824176 0.285410
0.346535 0.806534 -0.830617 0.341481
0.356436 0.846593 -0.847351 0.358593
0.366337 0.866217 -0.865942 0.341118
0.376238 0.869206 -0.879827 0.308401
0.386139 0.869795 -0.887494 0.286616
0.396040 0.885299 -0.892285 0.298541
0.405941 0.935308 -0.899516 0.355217
0.415842 1.037838 -0.912794 0.452378
0.425743 1.195536 -0.931535 0.572518
0.435644 1.382289 -0.950901 0.691430
0.445545 1.548097 -0.964076 0.786546
0.455446 1.645061 -0.965678 0.844113
0.465347 1.655754 -0.954611 0.862827
0.475248 1.601717 -0.934976 0.852958
0.485149 1.527966 -0.914584 0.831566
0.495050 1.478425 -0.901745 0.815647
0.504950 1.478425 -0.901745 0.815647
0.514851 1.527966 -0.914584 0.831566
0.524752 1.601717 -0.934976 0.852958
0.534653 1.655754 -0.954611 0.862827
0.544554 1.645061 -0.965678 0.844113
0.554455 1.548097 -0.964076 0.786546
0.564356 1.382289 -0.950901 0.691430
0.574257 1.195536 -0.931535 0.572518
0.584158 1.037838 -0.912794 0.452378
0.594059 0.935308 -0.899516 0.355217
0.603960 0.885299 -0.892285 0.298541
0.613861 0.869795 -0.887494 0.286616
0.623762 0.869206 -0.879827 0.308401
0.633663 0.866217 -0.865942 0.341118
0.643564 0.846593 -0.847351 0.358593
0.653465 0.806534 -0.830617 0.341481
0.663366 0.760724 -0.824176 0.285410
0.673267 0.735113 -0.832890 0.203490
0.683168 0.742324 -0.852951 0.121653
0.693069 0.761934 -0.870220 0.068200
0.702970 0.750152 -0.863911 0.061719
0.712871 0.674814 -0.815028 0.102675
0.722772 0.542812 -0.716188 0.172878
0.732673 0.393270 -0.577854 0.243627
0.742574 0.265740 -0.426814 0.289085
0.752475 0.176659 -0.296050 0.298351
0.762376 0.122231 -0.209861 0.279623
0.772277 0.093739 -0.171609 0.253553
0.782178 0.083156 -0.161587 0.238843
0.792079 0.078766 -0.147998 0.238460
0.801980 0.067001 -0.106629 0.235862
0.811881 0.043781 -0.038168 0.205727
0.821782 0.018895 0.028822 0.134405
0.831683 0.004317 0.054357 0.036907
0.841584 0.002164 0.015357 -0.043907
0.851485 0.008968 -0.072583 -0.060824
0.861386 0.025178 -0.158642 0.003336
0.871287 0.049150 -0.189364 0.115289
0.881188 0.065481 -0.150928 0.206645
0.891089 0.057197 -0.086243 0.223067
0.900990 0.033851 -0.062784 0.172944
0.910891 0.027643 -0.106586 0.127601
0.920792 0.049926 -0.161034 0.154902
0.930693 0.072057 -0.129830 0.234949
0.940594 0.065420 0.008226 0.255642
0.950495 0.036656 0.131624 0.139036
0.960396 0.008773 0.092929 -0.011711
0.970297 0.001496 -0.037400 0.009849
0.980198 0.021068 0.017661 0.144070
0.990099 0.017378 0.129651 -0.023856
