   Position (m)       Function
0.009901 0.014236 -0.119305 0.001381
0.019802 0.015614 0.011273 -0.124447
0.029703 0.002223 0.014426 0.044883
0.039604 0.028319 -0.151748 0.072745
0.049505 0.037909 -0.193006 -0.025656
0.059406 0.011647 -0.103747 -0.029734
0.069307 0.013050 -0.060786 0.096723
0.079208 0.067876 -0.141655 0.218654
0.089109 0.126138 -0.268060 0.232984
0.099010 0.140081 -0.334610 0.167680
0.108911 0.118405 -0.322290 0.120557
0.118812 0.110587 -0.295460 0.152612
0.128713 0.164785 -0.323362 0.245402
0.138614 0.287711 -0.416396 0.338120
0.148515 0.428368 -0.525631 0.389975
0.158416 0.516569 -0.589729 0.410839
0.168317 0.536494 -0.582467 0.444102
0.178218 0.553204 -0.526362 0.525497
0.188119 0.647763 -0.470505 0.652985
0.198020 0.826755 -0.455235 0.787094
0.207921 1.007958 -0.489359 0.876633
0.217822 1.095341 -0.551542 0.889462
0.227723 1.058870 -0.609801 0.828863
0.237624 0.944369 -0.643384 0.728304
0.247525 0.824993 -0.653240 0.631087
0.257426 0.754662 -0.656916 0.568439
0.267327 0.753865 -0.673655 0.547772
0.277228 0.812526 -0.710174 0.555138
0.287129 0.893234 -0.755550 0.567784
0.297030 0.942949 -0.787332 0.568381
0.306931 0.921764 -0.784547 0.553399
0.316832 0.831182 -0.740013 0.532506
0.326733 0.714270 -0.665447 0.521009
0.336634 0.625914 -0.587032 0.530384
0.346535 0.600931 -0.533926 0.562009
0.356436 0.644089 -0.525308 0.606746
0.366337 0.737813 -0.561830 0.649738
0.376238 0.849469 -0.624969 0.677409
0.386139 0.934661 -0.684175 0.683056
0.396040 0.949133 -0.708534 0.668665
0.405941 0.872862 -0.678130 0.642652
0.415842 0.727511 -0.590795 0.615200
0.425743 0.565961 -0.462077 0.593672
0.435644 0.438347 -0.318955 0.580185
0.445545 0.363466 -0.190088 0.572130
0.455446 0.328368 -0.096379 0.564871
0.465347 0.310055 -0.045180 0.554990
0.475248 0.295022 -0.029926 0.542335
0.485149 0.282080 -0.034869 0.529966
0.495050 0.274573 -0.042817 0.522245
0.504950 0.274573 -0.042817 0.522245
0.514851 0.282080 -0.034869 0.529966
0.524752 0.295022 -0.029926 0.542335
0.534653 0.310055 -0.045180 0.554990
0.544554 0.328368 -0.096379 0.564871
0.554455 0.363466 -0.190088 0.572130
0.564356 0.438347 -0.318955 0.580185
0.574257 0.565961 -0.462077 0.593672
0.584158 0.727511 -0.590795 0.615200
0.594059 0.872862 -0.678130 0.642652
0.603960 0.949133 -0.708534 0.668665
0.613861 0.934661 -0.684175 0.683056
0.623762 0.849469 -0.624969 0.677409
0.633663 0.737813 -0.561830 0.649738
0.643564 0.644089 -0.525308 0.606746
0.653465 0.600931 -0.533926 0.562009
0.663366 0.625914 -0.587032 0.530384
0.673267 0.714270 -0.665447 0.521009
0.683168 0.831182 -0.740013 0.532506
0.693069 0.921764 -0.784547 0.553399
0.702970 0.942949 -0.787332 0.568381
0.712871 0.893234 -0.755550 0.567784
0.722772 0.812526 -0.710174 0.555138
0.732673 0.753865 -0.673655 0.547772
0.742574 0.754662 -0.656916 0.568439
0.752475 0.824993 -0.653240 0.631087
0.762376 0.944369 -0.643384 0.728304
0.772277 1.058870 -0.609801 0.828863
0.782178 1.095341 -0.551542 0.889462
0.792079 1.007958 -0.489359 0.876633
0.801980 0.826755 -0.455235 0.787094
0.811881 0.647763 -0.470505 0.652985
0.821782 0.553204 -0.526362 0.525497
0.831683 0.536494 -0.582467 0.444102
0.841584 0.516569 -0.589729 0.410839
0.851485 0.428368 -0.525631 0.389975
0.861386 0.287711 -0.416396 0.338120
0.871287 0.164785 -0.323362 0.245402
0.881188 0.110587 -0.295460 0.152612
0.891089 0.118405 -0.322290 0.120557
0.900990 0.140081 -0.334610 0.167680
0.910891 0.126138 -0.268060 0.232984
0.920792 0.067876 -0.141655 0.218654
0.930693 0.013050 -0.060786 0.096723
0.940594 0.011647 -0.103747 -0.029734
0.950495 0.037909 -0.193006 -0.025656
0.960396 0.028319 -0.151748 0.072745
0.970297 0.002223 0.014426 0.044883
0.980198 0.015614 0.011273 -0.124447
0.990099 0.014236 -0.119305 0.001381
