   Position (m)       Function
0.009901 0.002050 0.039710 -0.021747
0.019802 0.037156 -0.017903 -0.191927
0.029703 0.058208 0.110692 -0.214373
0.039604 0.019022 0.005379 -0.137816
0.049505 0.071816 -0.115239 -0.241943
0.059406 0.101752 -0.058017 -0.313665
0.069307 0.054543 -0.003471 -0.233518
0.079208 0.034420 -0.051272 -0.178300
0.089109 0.073369 -0.062919 -0.263458
0.099010 0.153832 0.067066 -0.386438
0.108911 0.244171 0.253206 -0.424332
0.118812 0.288590 0.356798 -0.401603
0.128713 0.305215 0.357488 -0.421210
0.138614 0.380997 0.342269 -0.513663
0.148515 0.511095 0.376798 -0.607551
0.158416 0.583025 0.436076 -0.626788
0.168317 0.541387 0.455211 -0.578074
0.178218 0.461110 0.416378 -0.536413
0.188119 0.454502 0.371250 -0.562739
0.198020 0.568338 0.386717 -0.647139
0.207921 0.758063 0.479916 -0.726460
0.217822 0.924497 0.606098 -0.746419
0.227723 0.991078 0.702671 -0.705217
0.237624 0.967378 0.742351 -0.645208
0.247525 0.933098 0.748782 -0.610265
0.257426 0.962389 0.767344 -0.611205
0.267327 1.066904 0.821569 -0.626043
0.277228 1.189916 0.892053 -0.627820
0.287129 1.241677 0.931484 -0.611567
0.297030 1.167201 0.900078 -0.597545
0.306931 1.002157 0.793205 -0.610724
0.316832 0.843419 0.642935 -0.655784
0.326733 0.748510 0.496159 -0.708757
0.336634 0.685638 0.387155 -0.731948
0.346535 0.595463 0.322914 -0.700849
0.356436 0.471482 0.287732 -0.623452
0.366337 0.357512 0.260033 -0.538419
0.376238 0.295294 0.228112 -0.493213
0.386139 0.304577 0.195098 -0.516249
0.396040 0.389982 0.172556 -0.600172
0.405941 0.526904 0.169613 -0.705787
0.415842 0.648518 0.185978 -0.783537
0.425743 0.684617 0.212827 -0.799576
0.435644 0.622687 0.239424 -0.751906
0.445545 0.514512 0.259796 -0.668594
0.455446 0.424156 0.274778 -0.590469
0.465347 0.384615 0.288780 -0.548836
0.475248 0.395844 0.304536 -0.550547
0.485149 0.436368 0.320081 -0.577855
0.495050 0.471345 0.330081 -0.601989
0.504950 0.471345 0.330081 -0.601989
0.514851 0.436368 0.320081 -0.577855
0.524752 0.395844 0.304536 -0.550547
0.534653 0.384615 0.288780 -0.548836
0.544554 0.424156 0.274778 -0.590469
0.554455 0.514512 0.259796 -0.668594
0.564356 0.622687 0.239424 -0.751906
0.574257 0.684617 0.212827 -0.799576
0.584158 0.648518 0.185978 -0.783537
0.594059 0.526904 0.169613 -0.705787
0.603960 0.389982 0.172556 -0.600172
0.613861 0.304577 0.195098 -0.516249
0.623762 0.295294 0.228112 -0.493213
0.633663 0.357512 0.260033 -0.538419
0.643564 0.471482 0.287732 -0.623452
0.653465 0.595463 0.322914 -0.700849
0.663366 0.685638 0.387155 -0.731948
0.673267 0.748510 0.496159 -0.708757
0.683168 0.843419 0.642935 -0.655784
0.693069 1.002157 0.793205 -0.610724
0.702970 1.167201 0.900078 -0.597545
0.712871 1.241677 0.931484 -0.611567
0.722772 1.189916 0.892053 -0.627820
0.732673 1.066904 0.821569 -0.626043
0.742574 0.962389 0.767344 -0.611205
0.752475 0.933098 0.748782 -0.610265
0.762376 0.967378 0.742351 -0.645208
0.772277 0.991078 0.702671 -0.705217
0.782178 0.924497 0.606098 -0.746419
0.792079 0.758063 0.479916 -0.726460
0.801980 0.568338 0.386717 -0.647139
0.811881 0.454502 0.371250 -0.562739
0.821782 0.461110 0.416378 -0.536413
0.831683 0.541387 0.455211 -0.578074
0.841584 0.583025 0.436076 -0.626788
0.851485 0.511095 0.376798 -0.607551
0.861386 0.380997 0.342269 -0.513663
0.871287 0.305215 0.357488 -0.421210
0.881188 0.288590 0.356798 -0.401603
0.891089 0.244171 0.253206 -0.424332
0.900990 0.153832 0.067066 -0.386438
0.910891 0.073369 -0.062919 -0.263458
0.920792 0.034420 -0.051272 -0.178300
0.930693 0.054543 -0.003471 -0.233518
0.940594 0.101752 -0.058017 -0.313665
0.950495 0.071816 -0.115239 -0.241943
0.960396 0.019022 0.005379 -0.137816
0.970297 0.058208 0.110692 -0.214373
0.980198 0.037156 -0.017903 -0.191927
0.990099 0.002050 0.039710 -0.021747
