   Position (m)       Function
0.009901 0.054432 0.036925 -0.230366
0.019802 0.032446 0.177081 -0.032993
0.029703 0.001272 0.033676 0.011763
0.039604 0.023328 -0.078195 -0.131202
0.049505 0.094726 -0.056746 -0.302499
0.059406 0.148573 0.034093 -0.383941
0.069307 0.143112 0.092313 -0.366865
0.079208 0.102996 0.065531 -0.314169
0.089109 0.087607 -0.030443 -0.294415
0.099010 0.134089 -0.140312 -0.338233
0.108911 0.230133 -0.210151 -0.431241
0.118812 0.330605 -0.214918 -0.533305
0.128713 0.393370 -0.163822 -0.605419
0.138614 0.403392 -0.088240 -0.628972
0.148515 0.373649 -0.022930 -0.610838
0.158416 0.331776 0.009377 -0.575923
0.168317 0.306436 0.004487 -0.553548
0.178218 0.319542 -0.025965 -0.564684
0.188119 0.382025 -0.063029 -0.614860
0.198020 0.490011 -0.090019 -0.694196
0.207921 0.623027 -0.099222 -0.783059
0.217822 0.748785 -0.093767 -0.860228
0.227723 0.835783 -0.084868 -0.910264
0.237624 0.868240 -0.086249 -0.927794
0.247525 0.854194 -0.108179 -0.917873
0.257426 0.820980 -0.153251 -0.893025
0.267327 0.800462 -0.215102 -0.868443
0.277228 0.813178 -0.280205 -0.857125
0.287129 0.860736 -0.331844 -0.866381
0.297030 0.929632 -0.354914 -0.896475
0.306931 1.001956 -0.340095 -0.941430
0.316832 1.064815 -0.286298 -0.991387
0.326733 1.112858 -0.200896 -1.035615
0.336634 1.144303 -0.097866 -1.065235
0.346535 1.155624 0.005543 -1.074985
0.356436 1.140111 0.092662 -1.063732
0.366337 1.091542 0.150866 -1.033819
0.376238 1.009680 0.173891 -0.989667
0.386139 0.902812 0.162607 -0.936147
0.396040 0.784974 0.124231 -0.877235
0.405941 0.669655 0.070293 -0.815300
0.415842 0.564383 0.013904 -0.751126
0.425743 0.469697 -0.033043 -0.684548
0.435644 0.382606 -0.062169 -0.615419
0.445545 0.301436 -0.069974 -0.544555
0.455446 0.228356 -0.058090 -0.474322
0.465347 0.168090 -0.032445 -0.408702
0.475248 0.124452 -0.001601 -0.352774
0.485149 0.097858 0.025359 -0.311793
0.495050 0.085824 0.040946 -0.290082
0.504950 0.085824 0.040946 -0.290082
0.514851 0.097858 0.025359 -0.311793
0.524752 0.124452 -0.001601 -0.352774
0.534653 0.168090 -0.032445 -0.408702
0.544554 0.228356 -0.058090 -0.474322
0.554455 0.301436 -0.069974 -0.544555
0.564356 0.382606 -0.062169 -0.615419
0.574257 0.469697 -0.033043 -0.684548
0.584158 0.564383 0.013904 -0.751126
0.594059 0.669655 0.070293 -0.815300
0.603960 0.784974 0.124231 -0.877235
0.613861 0.902812 0.162607 -0.936147
0.623762 1.009680 0.173891 -0.989667
0.633663 1.091542 0.150866 -1.033819
0.643564 1.140111 0.092662 -1.063732
0.653465 1.155624 0.005543 -1.074985
0.663366 1.144303 -0.097866 -1.065235
0.673267 1.112858 -0.200896 -1.035615
0.683168 1.064815 -0.286298 -0.991387
0.693069 1.001956 -0.340095 -0.941430
0.702970 0.929632 -0.354914 -0.896475
0.712871 0.860736 -0.331844 -0.866381
0.722772 0.813178 -0.280205 -0.857125
0.732673 0.800462 -0.215102 -0.868443
0.742574 0.820980 -0.153251 -0.893025
0.752475 0.854194 -0.108179 -0.917873
0.762376 0.868240 -0.086249 -0.927794
0.772277 0.835783 -0.084868 -0.910264
0.782178 0.748785 -0.093767 -0.860228
0.792079 0.623027 -0.099222 -0.783059
0.801980 0.490011 -0.090019 -0.694196
0.811881 0.382025 -0.063029 -0.614860
0.821782 0.319542 -0.025965 -0.564684
0.831683 0.306436 0.004487 -0.553548
0.841584 0.331776 0.009377 -0.575923
0.851485 0.373649 -0.022930 -0.610838
0.861386 0.403392 -0.088240 -0.628972
0.871287 0.393370 -0.163822 -0.605419
0.881188 0.330605 -0.214918 -0.533305
0.891089 0.230133 -0.210151 -0.431241
0.900990 0.134089 -0.140312 -0.338233
0.910891 0.087607 -0.030443 -0.294415
0.920792 0.102996 0.065531 -0.314169
0.930693 0.143112 0.092313 -0.366865
0.940594 0.148573 0.034093 -0.383941
0.950495 0.094726 -0.056746 -0.302499
0.960396 0.023328 -0.078195 -0.131202
0.970297 0.001272 0.033676 0.011763
0.980198 0.032446 0.177081 -0.032993
0.990099 0.054432 0.036925 -0.230366
