   Position (m)       Function
0.009901 0.010017 -0.095465 -0.030050
0.019802 0.080995 -0.192468 -0.209646
0.029703 0.053980 -0.149457 -0.177883
0.039604 0.120536 -0.310241 -0.155841
0.049505 0.210746 -0.360846 -0.283788
0.059406 0.160080 -0.286334 -0.279451
0.069307 0.143447 -0.338288 -0.170317
0.079208 0.269440 -0.489460 -0.172826
0.089109 0.375802 -0.548598 -0.273574
0.099010 0.348335 -0.501051 -0.311902
0.108911 0.295622 -0.474724 -0.265064
0.118812 0.321123 -0.505934 -0.255253
0.128713 0.370112 -0.496949 -0.350934
0.138614 0.373506 -0.373976 -0.483371
0.148515 0.345354 -0.193327 -0.554958
0.158416 0.318852 -0.074604 -0.559720
0.168317 0.331285 -0.072920 -0.570936
0.178218 0.429499 -0.142028 -0.639786
0.188119 0.585061 -0.205018 -0.736905
0.198020 0.683199 -0.234143 -0.792702
0.207921 0.670198 -0.257576 -0.777080
0.217822 0.626872 -0.304792 -0.730735
0.227723 0.654509 -0.361089 -0.723964
0.237624 0.769925 -0.378113 -0.791805
0.247525 0.927861 -0.323530 -0.907298
0.257426 1.067228 -0.217170 -1.009983
0.267327 1.130510 -0.119698 -1.056495
0.277228 1.106017 -0.086058 -1.048147
0.287129 1.052261 -0.124927 -1.018162
0.297030 1.032882 -0.196117 -0.997206
0.306931 1.038453 -0.244267 -0.989336
0.316832 1.009248 -0.239738 -0.975589
0.326733 0.916059 -0.196130 -0.936799
0.336634 0.786464 -0.155022 -0.873174
0.346535 0.670543 -0.153072 -0.804432
0.356436 0.604888 -0.196674 -0.752467
0.366337 0.589946 -0.260404 -0.722590
0.376238 0.583167 -0.307037 -0.699210
0.386139 0.532572 -0.312982 -0.659253
0.396040 0.430539 -0.281813 -0.592554
0.405941 0.320583 -0.238809 -0.513375
0.415842 0.251222 -0.212320 -0.454030
0.425743 0.244007 -0.215144 -0.444657
0.435644 0.299231 -0.237204 -0.492915
0.445545 0.397218 -0.252690 -0.577378
0.455446 0.490307 -0.236165 -0.659191
0.465347 0.527975 -0.177910 -0.704502
0.475248 0.502951 -0.090356 -0.703411
0.485149 0.453754 -0.002940 -0.673606
0.495050 0.420962 0.051421 -0.646775
0.504950 0.420962 0.051421 -0.646775
0.514851 0.453754 -0.002940 -0.673606
0.524752 0.502951 -0.090356 -0.703411
0.534653 0.527975 -0.177910 -0.704502
0.544554 0.490307 -0.236165 -0.659191
0.554455 0.397218 -0.252690 -0.577378
0.564356 0.299231 -0.237204 -0.492915
0.574257 0.244007 -0.215144 -0.444657
0.584158 0.251222 -0.212320 -0.454030
0.594059 0.320583 -0.238809 -0.513375
0.603960 0.430539 -0.281813 -0.592554
0.613861 0.532572 -0.312982 -0.659253
0.623762 0.583167 -0.307037 -0.699210
0.633663 0.589946 -0.260404 -0.722590
0.643564 0.604888 -0.196674 -0.752467
0.653465 0.670543 -0.153072 -0.804432
0.663366 0.786464 -0.155022 -0.873174
0.673267 0.916059 -0.196130 -0.936799
0.683168 1.009248 -0.239738 -0.975589
0.693069 1.038453 -0.244267 -0.989336
0.702970 1.032882 -0.196117 -0.997206
0.712871 1.052261 -0.124927 -1.018162
0.722772 1.106017 -0.086058 -1.048147
0.732673 1.130510 -0.119698 -1.056495
0.742574 1.067228 -0.217170 -1.009983
0.752475 0.927861 -0.323530 -0.907298
0.762376 0.769925 -0.378113 -0.791805
0.772277 0.654509 -0.361089 -0.723964
0.782178 0.626872 -0.304792 -0.730735
0.792079 0.670198 -0.257576 -0.777080
0.801980 0.683199 -0.234143 -0.792702
0.811881 0.585061 -0.205018 -0.736905
0.821782 0.429499 -0.142028 -0.639786
0.831683 0.331285 -0.072920 -0.570936
0.841584 0.318852 -0.074604 -0.559720
0.851485 0.345354 -0.193327 -0.554958
0.861386 0.373506 -0.373976 -0.483371
0.871287 0.370112 -0.496949 -0.350934
0.881188 0.321123 -0.505934 -0.255253
0.891089 0.295622 -0.474724 -0.265064
0.900990 0.348335 -0.501051 -0.311902
0.910891 0.375802 -0.548598 -0.273574
0.920792 0.269440 -0.489460 -0.172826
0.930693 0.143447 -0.338288 -0.170317
0.940594 0.160080 -0.286334 -0.279451
0.950495 0.210746 -0.360846 -0.283788
0.960396 0.120536 -0.310241 -0.155841
0.970297 0.053980 -0.149457 -0.177883
0.980198 0.080995 -0.192468 -0.209646
0.990099 0.010017 -0.095465 -0.030050
