   Position (m)       Function
0.009901 0.026364 0.036765 0.158154
0.019802 0.012294 0.054656 -0.096474
0.029703 0.105714 0.295369 -0.135908
0.039604 0.163724 0.404238 -0.017756
0.049505 0.118843 0.341019 0.050486
0.059406 0.053485 0.230874 -0.013507
0.069307 0.055494 0.180003 -0.151963
0.079208 0.110142 0.200320 -0.264602
0.089109 0.141797 0.235343 -0.293957
0.099010 0.111876 0.222976 -0.249316
0.108911 0.052322 0.140628 -0.180405
0.118812 0.018550 0.012323 -0.135638
0.128713 0.030821 -0.113396 -0.134023
0.138614 0.063657 -0.193752 -0.161609
0.148515 0.079993 -0.212217 -0.186968
0.158416 0.066336 -0.181727 -0.182514
0.168317 0.037320 -0.133542 -0.139596
0.178218 0.015189 -0.100310 -0.071603
0.188119 0.010468 -0.102128 -0.006175
0.198020 0.020599 -0.140789 0.027877
0.207921 0.041253 -0.202726 0.012441
0.217822 0.074473 -0.267533 -0.053843
0.227723 0.125343 -0.317468 -0.156707
0.237624 0.192852 -0.344031 -0.272937
0.247525 0.266091 -0.349659 -0.379248
0.257426 0.330411 -0.344841 -0.459886
0.267327 0.378017 -0.342576 -0.510548
0.277228 0.413754 -0.352702 -0.537918
0.287129 0.451830 -0.378222 -0.555678
0.297030 0.507017 -0.414667 -0.578851
0.306931 0.587162 -0.452335 -0.618510
0.316832 0.690973 -0.480262 -0.678470
0.326733 0.809935 -0.490347 -0.754649
0.336634 0.931060 -0.480224 -0.836926
0.346535 1.038952 -0.454011 -0.912593
0.356436 1.118412 -0.420854 -0.970203
0.366337 1.158951 -0.391879 -1.002687
0.376238 1.159883 -0.376600 -1.008987
0.386139 1.132324 -0.379901 -0.993981
0.396040 1.095339 -0.400484 -0.966929
0.405941 1.067666 -0.431172 -0.939019
0.415842 1.060195 -0.460930 -0.920727
0.425743 1.074139 -0.477991 -0.919600
0.435644 1.105451 -0.473202 -0.938899
0.445545 1.151021 -0.442686 -0.977267
0.455446 1.210923 -0.389128 -1.029321
0.465347 1.284708 -0.321364 -1.086937
0.475248 1.365310 -0.252386 -1.140882
0.485149 1.436798 -0.196281 -1.182486
0.495050 1.479420 -0.164870 -1.205088
0.504950 1.479420 -0.164870 -1.205088
0.514851 1.436798 -0.196281 -1.182486
0.524752 1.365310 -0.252386 -1.140882
0.534653 1.284708 -0.321364 -1.086937
0.544554 1.210923 -0.389128 -1.029321
0.554455 1.151021 -0.442686 -0.977267
0.564356 1.105451 -0.473202 -0.938899
0.574257 1.074139 -0.477991 -0.919600
0.584158 1.060195 -0.460930 -0.920727
0.594059 1.067666 -0.431172 -0.939019
0.603960 1.095339 -0.400484 -0.966929
0.613861 1.132324 -0.379901 -0.993981
0.623762 1.159883 -0.376600 -1.008987
0.633663 1.158951 -0.391879 -1.002687
0.643564 1.118412 -0.420854 -0.970203
0.653465 1.038952 -0.454011 -0.912593
0.663366 0.931060 -0.480224 -0.836926
0.673267 0.809935 -0.490347 -0.754649
0.683168 0.690973 -0.480262 -0.678470
0.693069 0.587162 -0.452335 -0.618510
0.702970 0.507017 -0.414667 -0.578851
0.712871 0.451830 -0.378222 -0.555678
0.722772 0.413754 -0.352702 -0.537918
0.732673 0.378017 -0.342576 -0.510548
0.742574 0.330411 -0.344841 -0.459886
0.752475 0.266091 -0.349659 -0.379248
0.762376 0.192852 -0.344031 -0.272937
0.772277 0.125343 -0.317468 -0.156707
0.782178 0.074473 -0.267533 -0.053843
0.792079 0.041253 -0.202726 0.012441
0.801980 0.020599 -0.140789 0.027877
0.811881 0.010468 -0.102128 -0.006175
0.821782 0.015189 -0.100310 -0.071603
0.831683 0.037320 -0.133542 -0.139596
0.841584 0.066336 -0.181727 -0.182514
0.851485 0.079993 -0.212217 -0.186968
0.861386 0.063657 -0.193752 -0.161609
0.871287 0.030821 -0.113396 -0.134023
0.881188 0.018550 0.012323 -0.135638
0.891089 0.052322 0.140628 -0.180405
0.900990 0.111876 0.222976 -0.249316
0.910891 0.141797 0.235343 -0.293957
0.920792 0.110142 0.200320 -0.264602
0.930693 0.055494 0.180003 -0.151963
0.940594 0.053485 0.230874 -0.013507
0.950495 0.118843 0.341019 0.050486
0.960396 0.163724 0.404238 -0.017756
0.970297 0.105714 0.295369 -0.135908
0.980198 0.012294 0.054656 -0.096474
0.990099 0.026364 0.036765 0.158154
