   Position (m)       Function
0.009901 0.020437 0.132718 -0.053128
0.019802 0.004677 0.017600 0.066085
0.029703 0.014376 -0.024417 -0.117388
0.039604 0.044570 0.110060 -0.180158
0.049505 0.025658 0.137260 -0.082570
0.059406 0.001313 0.006094 -0.035725
0.069307 0.030239 -0.123281 -0.122642
0.079208 0.078882 -0.137898 -0.244676
0.089109 0.087953 -0.074894 -0.286957
0.099010 0.059014 -0.036079 -0.240234
0.108911 0.037755 -0.070855 -0.180927
0.118812 0.052764 -0.144570 -0.178503
0.128713 0.091077 -0.190790 -0.233829
0.138614 0.115712 -0.178039 -0.289852
0.148515 0.099579 -0.133247 -0.286050
0.158416 0.054870 -0.114567 -0.204314
0.168317 0.032963 -0.165141 -0.075441
0.178218 0.083248 -0.284378 0.048757
0.188119 0.204161 -0.432406 0.131098
0.198020 0.339759 -0.558265 0.167625
0.207921 0.429581 -0.629849 0.181304
0.217822 0.459459 -0.647567 0.200288
0.227723 0.462455 -0.637235 0.237456
0.237624 0.477913 -0.630444 0.283643
0.247525 0.517196 -0.645817 0.316412
0.257426 0.564422 -0.681181 0.316883
0.267327 0.597015 -0.718693 0.283717
0.277228 0.600114 -0.737693 0.236481
0.287129 0.571529 -0.727023 0.207285
0.297030 0.527659 -0.690422 0.225779
0.306931 0.507062 -0.643310 0.305310
0.316832 0.555420 -0.603945 0.436659
0.326733 0.691381 -0.584277 0.591609
0.336634 0.881208 -0.585152 0.734033
0.346535 1.051570 -0.597679 0.833276
0.356436 1.135682 -0.609345 0.874289
0.366337 1.115039 -0.611325 0.861000
0.376238 1.024080 -0.603278 0.812487
0.386139 0.921184 -0.593480 0.754298
0.396040 0.855773 -0.594536 0.708731
0.405941 0.853538 -0.616946 0.687688
0.415842 0.916829 -0.663608 0.690256
0.425743 1.026912 -0.727770 0.705168
0.435644 1.146000 -0.795278 0.716612
0.445545 1.228015 -0.850052 0.710933
0.455446 1.240054 -0.880425 0.681840
0.465347 1.180901 -0.883619 0.632550
0.475248 1.080946 -0.866557 0.574478
0.485149 0.983894 -0.842699 0.523213
0.495050 0.926029 -0.826273 0.493256
0.504950 0.926029 -0.826273 0.493256
0.514851 0.983894 -0.842699 0.523213
0.524752 1.080946 -0.866557 0.574478
0.534653 1.180901 -0.883619 0.632550
0.544554 1.240054 -0.880425 0.681840
0.554455 1.228015 -0.850052 0.710933
0.564356 1.146000 -0.795278 0.716612
0.574257 1.026912 -0.727770 0.705168
0.584158 0.916829 -0.663608 0.690256
0.594059 0.853538 -0.616946 0.687688
0.603960 0.855773 -0.594536 0.708731
0.613861 0.921184 -0.593480 0.754298
0.623762 1.024080 -0.603278 0.812487
0.633663 1.115039 -0.611325 0.861000
0.643564 1.135682 -0.609345 0.874289
0.653465 1.051570 -0.597679 0.833276
0.663366 0.881208 -0.585152 0.734033
0.673267 0.691381 -0.584277 0.591609
0.683168 0.555420 -0.603945 0.436659
0.693069 0.507062 -0.643310 0.305310
0.702970 0.527659 -0.690422 0.225779
0.712871 0.571529 -0.727023 0.207285
0.722772 0.600114 -0.737693 0.236481
0.732673 0.597015 -0.718693 0.283717
0.742574 0.564422 -0.681181 0.316883
0.752475 0.517196 -0.645817 0.316412
0.762376 0.477913 -0.630444 0.283643
0.772277 0.462455 -0.637235 0.237456
0.782178 0.459459 -0.647567 0.200288
0.792079 0.429581 -0.629849 0.181304
0.801980 0.339759 -0.558265 0.167625
0.811881 0.204161 -0.432406 0.131098
0.821782 0.083248 -0.284378 0.048757
0.831683 0.032963 -0.165141 -0.075441
0.841584 0.054870 -0.114567 -0.204314
0.851485 0.099579 -0.133247 -0.286050
0.861386 0.115712 -0.178039 -0.289852
0.871287 0.091077 -0.190790 -0.233829
0.881188 0.052764 -0.144570 -0.178503
0.891089 0.037755 -0.070855 -0.180927
0.900990 0.059014 -0.036079 -0.240234
0.910891 0.087953 -0.074894 -0.286957
0.920792 0.078882 -0.137898 -0.244676
0.930693 0.030239 -0.123281 -0.122642
0.940594 0.001313 0.006094 -0.035725
0.950495 0.025658 0.137260 -0.082570
0.960396 0.044570 0.110060 -0.180158
0.970297 0.014376 -0.024417 -0.117388
0.980198 0.004677 0.017600 0.066085
0.990099 0.020437 0.132718 -0.053128
