   Position (m)       Function
0.009901 0.189020 0.394874 0.181920
0.019802 0.077064 0.173411 0.216777
0.029703 0.025776 0.020196 0.159274
0.039604 0.006665 -0.060758 0.054531
0.049505 0.009920 -0.076953 -0.063231
0.059406 0.030871 -0.042339 -0.170523
0.069307 0.064951 0.026594 -0.253464
0.079208 0.106611 0.113623 -0.306106
0.089109 0.149814 0.204632 -0.328542
0.099010 0.188952 0.288641 -0.325020
0.108911 0.219655 0.358197 -0.302241
0.118812 0.239296 0.409287 -0.267918
0.128713 0.247160 0.440934 -0.229645
0.138614 0.244338 0.454603 -0.194098
0.148515 0.233406 0.453518 -0.166516
0.158416 0.217989 0.441984 -0.150464
0.168317 0.202265 0.424763 -0.147788
0.178218 0.190480 0.406546 -0.158747
0.188119 0.186516 0.391541 -0.182243
0.198020 0.193542 0.383184 -0.216129
0.207921 0.213757 0.383968 -0.257537
0.217822 0.248249 0.395373 -0.303199
0.227723 0.296954 0.417889 -0.349746
0.237624 0.358706 0.451107 -0.393964
0.247525 0.431374 0.493857 -0.432989
0.257426 0.512062 0.544376 -0.464453
0.267327 0.597342 0.600493 -0.486570
0.277228 0.683529 0.659810 -0.498177
0.287129 0.766938 0.719871 -0.498722
0.297030 0.844135 0.778312 -0.488226
0.306931 0.912154 0.832988 -0.467211
0.316832 0.968665 0.882063 -0.436611
0.326733 1.012079 0.924083 -0.397681
0.336634 1.041609 0.958008 -0.351893
0.346535 1.057254 0.983233 -0.300844
0.356436 1.059737 0.999569 -0.246165
0.366337 1.050396 1.007225 -0.189454
0.376238 1.031041 1.006758 -0.132208
0.386139 1.003791 0.999023 -0.075783
0.396040 0.970910 0.985116 -0.021359
0.405941 0.934651 0.966306 0.030068
0.415842 0.897124 0.943975 0.077694
0.425743 0.860197 0.919555 0.120899
0.435644 0.825432 0.894471 0.159226
0.445545 0.794057 0.870088 0.192362
0.455446 0.766980 0.847663 0.220108
0.465347 0.744823 0.828304 0.242352
0.475248 0.727974 0.812939 0.259045
0.485149 0.716655 0.802286 0.270171
0.495050 0.710974 0.796835 0.275732
0.504950 0.710974 0.796835 0.275732
0.514851 0.716655 0.802286 0.270171
0.524752 0.727974 0.812939 0.259045
0.534653 0.744823 0.828304 0.242352
0.544554 0.766980 0.847663 0.220108
0.554455 0.794057 0.870088 0.192362
0.564356 0.825432 0.894471 0.159226
0.574257 0.860197 0.919555 0.120899
0.584158 0.897124 0.943975 0.077694
0.594059 0.934651 0.966306 0.030068
0.603960 0.970910 0.985116 -0.021359
0.613861 1.003791 0.999023 -0.075783
0.623762 1.031041 1.006758 -0.132208
0.633663 1.050396 1.007225 -0.189454
0.643564 1.059737 0.999569 -0.246165
0.653465 1.057254 0.983233 -0.300844
0.663366 1.041609 0.958008 -0.351893
0.673267 1.012079 0.924083 -0.397681
0.683168 0.968665 0.882063 -0.436611
0.693069 0.912154 0.832988 -0.467211
0.702970 0.844135 0.778312 -0.488226
0.712871 0.766938 0.719871 -0.498722
0.722772 0.683529 0.659810 -0.498177
0.732673 0.597342 0.600493 -0.486570
0.742574 0.512062 0.544376 -0.464453
0.752475 0.431374 0.493857 -0.432989
0.762376 0.358706 0.451107 -0.393964
0.772277 0.296954 0.417889 -0.349746
0.782178 0.248249 0.395373 -0.303199
0.792079 0.213757 0.383968 -0.257537
0.801980 0.193542 0.383184 -0.216129
0.811881 0.186516 0.391541 -0.182243
0.821782 0.190480 0.406546 -0.158747
0.831683 0.202265 0.424763 -0.147788
0.841584 0.217989 0.441984 -0.150464
0.851485 0.233406 0.453518 -0.166516
0.861386 0.244338 0.454603 -0.194098
0.871287 0.247160 0.440934 -0.229645
0.881188 0.239296 0.409287 -0.267918
0.891089 0.219655 0.358197 -0.302241
0.900990 0.188952 0.288641 -0.325020
0.910891 0.149814 0.204632 -0.328542
0.920792 0.106611 0.113623 -0.306106
0.930693 0.064951 0.026594 -0.253464
0.940594 0.030871 -0.042339 -0.170523
0.950495 0.009920 -0.076953 -0.063231
0.960396 0.006665 -0.060758 0.054531
0.970297 0.025776 0.020196 0.159274
0.980198 0.077064 0.173411 0.216777
0.990099 0.189020 0.394874 0.181920
