   Position (m)       Function
0.009901 0.069017 0.130842 0.227810
0.019802 0.025313 -0.132123 0.088637
0.029703 0.030646 -0.141058 -0.103675
0.039604 0.042247 -0.015665 -0.204944
0.049505 0.054774 0.127232 -0.196433
0.059406 0.063796 0.219781 -0.124468
0.069307 0.063819 0.247663 -0.049821
0.079208 0.054700 0.233274 -0.016838
0.089109 0.047203 0.213146 -0.042094
0.099010 0.061800 0.219254 -0.117166
0.108911 0.119884 0.268390 -0.218747
0.118812 0.231955 0.359756 -0.320204
0.128713 0.389627 0.478637 -0.400667
0.138614 0.566218 0.603175 -0.449886
0.148515 0.725995 0.711502 -0.468785
0.158416 0.837709 0.787265 -0.466822
0.168317 0.886132 0.822601 -0.457667
0.178218 0.876689 0.818481 -0.454729
0.188119 0.831727 0.782969 -0.467641
0.198020 0.780721 0.728278 -0.500332
0.207921 0.748980 0.667531 -0.550801
0.217822 0.749419 0.611984 -0.612286
0.227723 0.780047 0.569181 -0.675337
0.237624 0.827173 0.542230 -0.730178
0.247525 0.872108 0.530112 -0.768823
0.257426 0.898277 0.528749 -0.786576
0.267327 0.896143 0.532474 -0.782697
0.277228 0.864783 0.535554 -0.760240
0.287129 0.810476 0.533444 -0.725199
0.297030 0.743661 0.523594 -0.685208
0.306931 0.675762 0.505739 -0.648066
0.316832 0.616885 0.481686 -0.620373
0.326733 0.574594 0.454738 -0.606471
0.336634 0.553425 0.428901 -0.607840
0.346535 0.554625 0.408056 -0.622989
0.356436 0.575895 0.395250 -0.647821
0.366337 0.611292 0.392217 -0.676356
0.376238 0.651728 0.399179 -0.701701
0.386139 0.686388 0.414932 -0.717091
0.396040 0.705021 0.437164 -0.716875
0.405941 0.700536 0.462933 -0.697301
0.415842 0.671005 0.489192 -0.657036
0.425743 0.620284 0.513274 -0.597356
0.435644 0.556865 0.533259 -0.522015
0.445545 0.491304 0.548169 -0.436824
0.455446 0.433130 0.557971 -0.348996
0.465347 0.388381 0.563415 -0.266354
0.475248 0.358660 0.565737 -0.196472
0.485149 0.341978 0.566304 -0.145867
0.495050 0.334888 0.566263 -0.119307
0.504950 0.334888 0.566263 -0.119307
0.514851 0.341978 0.566304 -0.145867
0.524752 0.358660 0.565737 -0.196472
0.534653 0.388381 0.563415 -0.266354
0.544554 0.433130 0.557971 -0.348996
0.554455 0.491304 0.548169 -0.436824
0.564356 0.556865 0.533259 -0.522015
0.574257 0.620284 0.513274 -0.597356
0.584158 0.671005 0.489192 -0.657036
0.594059 0.700536 0.462933 -0.697301
0.603960 0.705021 0.437164 -0.716875
0.613861 0.686388 0.414932 -0.717091
0.623762 0.651728 0.399179 -0.701701
0.633663 0.611292 0.392217 -0.676356
0.643564 0.575895 0.395250 -0.647821
0.653465 0.554625 0.408056 -0.622989
0.663366 0.553425 0.428901 -0.607840
0.673267 0.574594 0.454738 -0.606471
0.683168 0.616885 0.481686 -0.620373
0.693069 0.675762 0.505739 -0.648066
0.702970 0.743661 0.523594 -0.685208
0.712871 0.810476 0.533444 -0.725199
0.722772 0.864783 0.535554 -0.760240
0.732673 0.896143 0.532474 -0.782697
0.742574 0.898277 0.528749 -0.786576
0.752475 0.872108 0.530112 -0.768823
0.762376 0.827173 0.542230 -0.730178
0.772277 0.780047 0.569181 -0.675337
0.782178 0.749419 0.611984 -0.612286
0.792079 0.748980 0.667531 -0.550801
0.801980 0.780721 0.728278 -0.500332
0.811881 0.831727 0.782969 -0.467641
0.821782 0.876689 0.818481 -0.454729
0.831683 0.886132 0.822601 -0.457667
0.841584 0.837709 0.787265 -0.466822
0.851485 0.725995 0.711502 -0.468785
0.861386 0.566218 0.603175 -0.449886
0.871287 0.389627 0.478637 -0.400667
0.881188 0.231955 0.359756 -0.320204
0.891089 0.119884 0.268390 -0.218747
0.900990 0.061800 0.219254 -0.117166
0.910891 0.047203 0.213146 -0.042094
0.920792 0.054700 0.233274 -0.016838
0.930693 0.063819 0.247663 -0.049821
0.940594 0.063796 0.219781 -0.124468
0.950495 0.054774 0.127232 -0.196433
0.960396 0.042247 -0.015665 -0.204944
0.970297 0.030646 -0.141058 -0.103675
0.980198 0.025313 -0.132123 0.088637
0.990099 0.069017 0.130842 0.227810
