   Position (m)       Function
0.009901 0.015756 -0.122994 0.025065
0.019802 0.036576 -0.048715 -0.184941
0.029703 0.003587 0.001736 -0.059867
0.039604 0.037268 -0.189560 0.036542
0.049505 0.148616 -0.384647 -0.025730
0.059406 0.208924 -0.448169 -0.089824
0.069307 0.212214 -0.460057 -0.023701
0.079208 0.310656 -0.539517 0.139921
0.089109 0.572367 -0.701019 0.284498
0.099010 0.857896 -0.862032 0.338817
0.108911 0.980876 -0.936119 0.323354
0.118812 0.911292 -0.904082 0.306477
0.128713 0.776462 -0.814686 0.335782
0.138614 0.705147 -0.735954 0.404374
0.148515 0.715809 -0.705855 0.466453
0.158416 0.740912 -0.715940 0.477850
0.168317 0.715297 -0.729666 0.427650
0.178218 0.627554 -0.714520 0.342075
0.188119 0.511025 -0.664313 0.264032
0.198020 0.411036 -0.600115 0.225607
0.207921 0.360087 -0.553833 0.230988
0.217822 0.366203 -0.547575 0.257613
0.227723 0.411966 -0.581474 0.271760
0.237624 0.465249 -0.635441 0.247919
0.247525 0.497704 -0.681759 0.181409
0.257426 0.498369 -0.700306 0.089107
0.267327 0.473636 -0.688213 -0.000167
0.277228 0.438905 -0.659826 -0.059454
0.287129 0.412863 -0.638181 -0.074748
0.297030 0.415862 -0.643014 -0.048942
0.306931 0.464117 -0.681259 0.001802
0.316832 0.556874 -0.744107 0.056372
0.326733 0.667658 -0.811280 0.097378
0.336634 0.753262 -0.860043 0.116567
0.346535 0.778526 -0.874758 0.115434
0.356436 0.738007 -0.853016 0.101838
0.366337 0.657122 -0.806173 0.084895
0.376238 0.574262 -0.754492 0.070738
0.386139 0.520852 -0.719135 0.060805
0.396040 0.512872 -0.714194 0.052904
0.405941 0.552000 -0.741663 0.044007
0.415842 0.626702 -0.790954 0.033079
0.425743 0.710931 -0.842868 0.022480
0.435644 0.768412 -0.876421 0.017275
0.445545 0.768096 -0.876113 0.022860
0.455446 0.702716 -0.837226 0.042063
0.465347 0.594458 -0.767536 0.073119
0.475248 0.481229 -0.685012 0.109486
0.485149 0.395028 -0.612328 0.141713
0.495050 0.350652 -0.569956 0.160630
0.504950 0.350652 -0.569956 0.160630
0.514851 0.395028 -0.612328 0.141713
0.524752 0.481229 -0.685012 0.109486
0.534653 0.594458 -0.767536 0.073119
0.544554 0.702716 -0.837226 0.042063
0.554455 0.768096 -0.876113 0.022860
0.564356 0.768412 -0.876421 0.017275
0.574257 0.710931 -0.842868 0.022480
0.584158 0.626702 -0.790954 0.033079
0.594059 0.552000 -0.741663 0.044007
0.603960 0.512872 -0.714194 0.052904
0.613861 0.520852 -0.719135 0.060805
0.623762 0.574262 -0.754492 0.070738
0.633663 0.657122 -0.806173 0.084895
0.643564 0.738007 -0.853016 0.101838
0.653465 0.778526 -0.874758 0.115434
0.663366 0.753262 -0.860043 0.116567
0.673267 0.667658 -0.811280 0.097378
0.683168 0.556874 -0.744107 0.056372
0.693069 0.464117 -0.681259 0.001802
0.702970 0.415862 -0.643014 -0.048942
0.712871 0.412863 -0.638181 -0.074748
0.722772 0.438905 -0.659826 -0.059454
0.732673 0.473636 -0.688213 -0.000167
0.742574 0.498369 -0.700306 0.089107
0.752475 0.497704 -0.681759 0.181409
0.762376 0.465249 -0.635441 0.247919
0.772277 0.411966 -0.581474 0.271760
0.782178 0.366203 -0.547575 0.257613
0.792079 0.360087 -0.553833 0.230988
0.801980 0.411036 -0.600115 0.225607
0.811881 0.511025 -0.664313 0.264032
0.821782 0.627554 -0.714520 0.342075
0.831683 0.715297 -0.729666 0.427650
0.841584 0.740912 -0.715940 0.477850
0.851485 0.715809 -0.705855 0.466453
0.861386 0.705147 -0.735954 0.404374
0.871287 0.776462 -0.814686 0.335782
0.881188 0.911292 -0.904082 0.306477
0.891089 0.980876 -0.936119 0.323354
0.900990 0.857896 -0.862032 0.338817
0.910891 0.572367 -0.701019 0.284498
0.920792 0.310656 -0.539517 0.139921
0.930693 0.212214 -0.460057 -0.023701
0.940594 0.208924 -0.448169 -0.089824
0.950495 0.148616 -0.384647 -0.025730
0.960396 0.037268 -0.189560 0.036542
0.970297 0.003587 0.001736 -0.059867
0.980198 0.036576 -0.048715 -0.184941
0.990099 0.015756 -0.122994 0.025065
